Date,Hour,Custom dimension 2,Custom dimension 10,Custom dimension 5,Custom dimension 3,Total events
2018-11-11,20,5860449577001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks at Raptors 2018-11-10,1
2018-11-11,20,5860450711001,Segment,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Raptors 2018-11-10,1
2018-11-11,20,5860452723001,Coach Interview,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Raptors 2018-11-10,1
2018-11-11,20,5860518804001,Report,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Raptors 2018-11-10,2
2018-11-11,21,5712108620001,Segment,Bill Pidto,Knicks at Nets 2018-01-15,1
2018-11-11,21,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,1
2018-11-11,22,5643296602001,Player Interview,Rebecca Haarlow,Knicks vs Kings 2017-11-11,1
2018-11-11,22,5856802670001,Highlight Clip,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-11,22,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,3
2018-11-11,22,5859599921001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-11,22,5860133096001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-11,22,5860212942001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-11,22,5860418410001,Feature,Rebecca Haarlow,Knicks at Raptors 2018-11-10,1
2018-11-11,22,5860448389001,Coach Interview,Rebecca Haarlow,Knicks at Raptors 2018-11-10,1
2018-11-11,22,5860480125001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-11,22,5860518804001,Report,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Raptors 2018-11-10,1
2018-11-11,22,5860742207001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-11,22,5860748960001,Highlight Clip,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-11,22,5860769578001,Highlight Clip,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-11,22,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,7
2018-11-11,22,5860785292001,Coach Interview,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-11,23,5725976507001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Hawks 2018-02-04,1
2018-11-11,23,5856802670001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-11,23,5856802670001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-11,23,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,2
2018-11-11,23,5860742207001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-11,23,5860748960001,Highlight Clip,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-11,23,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,6
2018-11-11,23,5860785292001,Coach Interview,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-11,23,5860789240001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-11,23,5860789433001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,0,5856802670001,Coach Interview,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,0,5856802670001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,0,5856802670001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,0,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,1
2018-11-12,0,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,3
2018-11-12,0,5860781572001,Highlight Package,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,0,5860785292001,Coach Interview,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,0,5860789240001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,0,5860789433001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,1,5856802670001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,1,5860742207001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,3
2018-11-12,1,5860769578001,Highlight Clip,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,1,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,4
2018-11-12,2,5856802670001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,2,5860742207001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,2,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,2,5860789433001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,3,5856802670001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,3,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,3
2018-11-12,3,5860789240001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,4,5856802670001,Highlight Package,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,4,5856802670001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,3
2018-11-12,4,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,1
2018-11-12,4,5860742207001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,4,5860777678001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,4,5860781572001,Highlight Package,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,4,5860789240001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,5,5856802670001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,5,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,4
2018-11-12,5,5860777678001,Highlights Analysis,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,5,5860781572001,Highlight Package,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,5,5860783551001,Segment,Bill Pidto,Knicks vs Magic 2018-11-11,2
2018-11-12,5,5860785292001,Coach Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,5,5860789240001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,5,5860789240001,Highlights Analysis,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,5,5860789433001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,6,5856802670001,Coach Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,6,5856802670001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,6,5856802670001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,6,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,1
2018-11-12,6,5860769578001,Highlight Clip,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,6,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,4
2018-11-12,6,5860777678001,Highlights Analysis,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,6,5860785832001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,6,5860789240001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,7,5855095530001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Nets 2018-10-29,1
2018-11-12,7,5856802670001,Coach Interview,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,7,5856802670001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,7,5856802670001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,7,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,2
2018-11-12,7,5860742207001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,7,5860777678001,Coach Interview,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,7,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,7,5860785292001,Coach Interview,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,7,5860789240001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,8,5856802670001,Coach Interview,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,8,5856802670001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,3
2018-11-12,8,5860449577001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks at Raptors 2018-11-10,1
2018-11-12,8,5860742207001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,8,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,3
2018-11-12,8,5860777678001,Highlights Analysis,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,8,5860785292001,Coach Interview,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,8,5860789240001,Highlights Analysis,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,8,5860789433001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,9,5845115163001,Highlight Clip,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Pelicans 2018-10-05,1
2018-11-12,9,5845134677001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Pelicans 2018-10-05,1
2018-11-12,9,5856802670001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,3
2018-11-12,9,5856802670001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,9,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,2
2018-11-12,9,5860742207001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,9,5860742207001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,9,5860748960001,Highlight Clip,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,9,5860769578001,Highlight Clip,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,9,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,4
2018-11-12,9,5860785292001,Coach Interview,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,9,5860785292001,Coach Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,9,5860785832001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,9,5860789240001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,10,5856802670001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,10,5856802670001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,10,5856802670001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,10,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,1
2018-11-12,10,5860769578001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,10,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,10,5860777678001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,10,5860785832001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,10,5860789433001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,10,5860789433001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-12,11,5856802670001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,3
2018-11-12,11,5856802670001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,11,5860742207001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,11,5860742207001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,11,5860748960001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,11,5860750384001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,11,5860769578001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,11,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,3
2018-11-12,11,5860777678001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,11,5860783551001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,11,5860785832001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,11,5860789240001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,11,5860789240001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,11,5860789433001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,12,5856802670001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,12,5856802670001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,12,5860742207001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,12,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,12,5860777678001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,12,5860789240001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,13,5667874917001,Segment,Bill Pidto,Knicks at Pacers 2017-12-04,1
2018-11-12,13,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,1
2018-11-12,13,5859115286001,Segment,Bill Pidto,Knicks at Hawks 2018-11-07,1
2018-11-12,13,5860742207001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,13,5860748960001,Highlight Clip,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,13,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,2
2018-11-12,13,5860783551001,Segment,Bill Pidto,Knicks vs Magic 2018-11-11,1
2018-11-12,14,5857089851001,Segment,Bill Pidto,Knicks at Mavericks 2018-11-02,1
2018-11-12,14,5857578382001,Segment,Bill Pidto,Knicks at Wizards 2018-11-04,1
2018-11-12,14,5858077778001,Highlight Clip,Bill Pidto,Knicks vs Bulls 2018-11-05,1
2018-11-12,14,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,1
2018-11-12,14,5859115286001,Segment,Bill Pidto,Knicks at Hawks 2018-11-07,1
2018-11-12,14,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,14,5860789240001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,15,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,2
2018-11-12,15,5860742207001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,16,5856802670001,Player Interview,Rebecca Haarlow,Knicks at Raptors 2018-11-10,1
2018-11-12,16,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,1
2018-11-12,16,5860453981001,Player Interview,Rebecca Haarlow,Knicks at Raptors 2018-11-10,1
2018-11-12,16,5860777678001,Player Interview,Rebecca Haarlow,Knicks at Raptors 2018-11-10,1
2018-11-12,17,5667874917001,Segment,Bill Pidto,Knicks at Pacers 2017-12-04,1
2018-11-12,17,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,2
2018-11-12,18,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,1
2018-11-12,19,5856802670001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,19,5860789240001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,20,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,1
2018-11-12,20,5860444090001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Raptors 2018-11-10,1
2018-11-12,21,5629429361001,Segment,"Alan Hahn,Wally Szczerbiak",Knicks at Cavaliers 2017-10-29,1
2018-11-12,21,5629480653001,Segment,"Alan Hahn,Wally Szczerbiak",Knicks at Cavaliers 2017-10-29,1
2018-11-12,21,5667874917001,Segment,Bill Pidto,Knicks at Pacers 2017-12-04,1
2018-11-12,21,5856802670001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,21,5860777678001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,21,5860785832001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,21,5860789433001,Highlights Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,22,5603636051001,Segment,"Alan Hahn,Wally Szczerbiak",Knicks vs Rockets 2017-10-09,1
2018-11-12,22,5624096495001,Feature,"Alan Hahn,Bill Pidto",Knicks at Celtics 2017-10-24,1
2018-11-12,22,5624280414001,Highlights Analysis,"Alan Hahn,Bill Pidto",Knicks at Celtics 2017-10-24,1
2018-11-12,22,5624284208001,Segment,"Alan Hahn,Bill Pidto",Knicks at Celtics 2017-10-24,1
2018-11-12,22,5624307535001,Player Interview,"Alan Hahn,Bill Pidto",Knicks at Celtics 2017-10-24,1
2018-11-12,22,5630492021001,Segment,Rebecca Haarlow,Knicks vs Nuggets 2017-10-30,1
2018-11-12,22,5648298219001,Player Interview,Rebecca Haarlow,Knicks vs Jazz 2017-11-15,1
2018-11-12,22,5856802670001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,22,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,1
2018-11-12,22,5860789240001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
2018-11-12,23,5859109150001,Highlights Analysis,"Alan Hahn,Bill Pidto,Wally Szczerbiak",Knicks at Hawks 2018-11-07,2
2018-11-13,3,5854096737001,Highlight Clip,"Alan Hahn,Wally Szczerbiak",Knicks vs Warriors 2018-10-26,1
2018-11-13,3,5854116097001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Warriors 2018-10-26,1
2018-11-13,5,5856802670001,Coach Interview,Rebecca Haarlow,Knicks at Wizards 2018-11-04,1
2018-11-13,5,5857578936001,Coach Interview,Rebecca Haarlow,Knicks at Wizards 2018-11-04,1
2018-11-13,5,5860777678001,Coach Interview,Rebecca Haarlow,Knicks at Wizards 2018-11-04,1
2018-11-13,7,5856802670001,Coach Interview,Rebecca Haarlow,Knicks at Wizards 2018-11-04,2
2018-11-13,7,5857574705001,Highlights Analysis,Rebecca Haarlow,Knicks at Wizards 2018-11-04,1
2018-11-13,7,5857578402001,Player Interview,Rebecca Haarlow,Knicks at Wizards 2018-11-04,2
2018-11-13,7,5857578936001,Coach Interview,Rebecca Haarlow,Knicks at Wizards 2018-11-04,4
2018-11-13,7,5857579016001,Player Interview,Rebecca Haarlow,Knicks at Wizards 2018-11-04,2
2018-11-13,7,5857584689001,Highlights Analysis,Rebecca Haarlow,Knicks at Wizards 2018-11-04,2
2018-11-13,9,5856802670001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,2
2018-11-13,9,5860769578001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-13,9,5860777678001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-13,9,5860785832001,Player Interview,Rebecca Haarlow,Knicks vs Magic 2018-11-11,1
2018-11-13,9,5860789240001,Highlights Analysis,"Alan Hahn,Wally Szczerbiak",Knicks vs Magic 2018-11-11,1
